name,gender,language
Vilma,F,es
Vimarasio,M,es
Vinay,M,es
Vince,M,es
Vincent,M,es
Vincenzo,M,es
Vindemial,M,es
Vindiciano,M,es
Vindomio,M,es
Vinicio,M,es
Vinicius,M,es
Vintila,M,es
Viola,F,es
Violet,F,es
Violeta,F,es
Violetta,F,es
Virgefortis,F,es
Virgil,M,es
Virgilio,M,es
Virginia,F,es
Virginio,M,es
Viridiana,F,es
Viridis,F,es
Virna,F,es
Virtudes,F,es
Visitacion,F,es
Vissia,F,es
Vistremundo,M,es
Vita,F,es
Vital,M,es
Vitalia,F,es
Vitaliano,M,es
Vitalicio,M,es
Vitalina,F,es
Vitantonio,M,es
Vitas,M,es
Vito,M,es
Vitoldo,M,es
Vitoria,F,es
Vitruvio,M,es
Vittoria,F,es
Vittorio,M,es
Viveka,F,es
Vivencio,M,es
Vivian,F,es
Viviana,F,es
Viviano,M,es
Vivienne,F,es
Vivina,F,es
Vlad,M,es
Vladimir,M,es
Vladimiro,M,es
Volfango,M,es
Voltaire,M,es
Volusiano,M,es
Vondra,F,es
Voto,M,es
Vulcano,M,es
Vulpiano,M,es
Waban,M,es
Wade,M,es
Waded,F,es
Wadih,M,es
Wagner,M,es
Wahaad,M,es
Wakanda,F,es
Wakeman,M,es
Wakiza,M,es
Walarico,M,es
Walberto,M,es
Walburga,F,es
Waldemar,M,es
Walden,M,es
Waldo,M,es
Walen,A,es
Walfrido,M,es
Walker,M,es
Walkiria,F,es
Walkyria,F,es
Wallace,M,es
Wallance,M,es
Walquiria,F,es
Walt,M,es
Walter,M,es
Waltruda,F,es
Wanda,F,es
Wandrilo,M,es
Wanelen,A,es
Wanengo,M,es
Waneta,F,es
Wapi,M,es
Wara,A,es
Ward,M,es
Wardell,M,es
Warein,M,es
Warner,M,es
Warren,M,es
Washington,M,es
Waskar,M,es
Wasnulfo,M,es
Watson,M,es
Waverly,M,es
Wayne,M,es
Wayra,A,es
Webster,M,es
Wechi,A,es
Welby,M,es
Welcome,F,es
Wells,M,es
Welton,M,es
Wen,M,es
Wenceslao,M,es
Wenda,F,es
Wendell,A,es
Wendy,F,es
Wenzel,M,es
Wereburga,F,es
Werner,M,es
Wes,M,es
Wesley,M,es
Wheeler,M,es
Whitby,M,es
Whitfield,M,es
Whitley,M,es
Whitney,A,es
Widrado,M,es
Wifredo,M,es
Wigerto,M,es
Wilbur,M,es
Wilebaldo,M,es
Wilford,M,es
Wilfred,M,es
Wilfredo,M,es
Wilfrido,M,es
Wilhelmina,F,es
Wilibrordo,M,es
Wiligiro,M,es
Will,M,es
Willa,F,es
Willard,M,es
Willem,M,es
William,M,es
Willis,M,es
Willka,A,es
Willow,F,es
Wilma,F,es
Wilona,F,es
Wilson,M,es
Winda,F,es
Winema,F,es
Winfred,A,es
Winifred,F,es
Winifreda,F,es
Winni,A,es
Winnoc,M,es
Winnthrop,M,es
Winola,F,es
Winona,F,es
Winslow,M,es
Winston,M,es
Wiron,M,es
Witburga,F,es
Witger,M,es
Wivina,F,es
Wi¤ay,A,es
Wolcott,M,es
Wolfgang,M,es
Wolfgango,M,es
Woodrow,M,es
Wren,F,es
Wulen,F,es
Wulfilda,F,es
Wulfrano,M,es
Wulgis,M,es
Wulmaro,M,es
Wulstano,M,es
Wyatt,M,es
Wynn,M,es
Wynne,F,es
Xabier,M,es
Xan,M,es
Xanthe,F,es
Xanthus,M,es
Xantifa,F,es
Xavier,M,es
Xaviera,F,es
Xena,F,es
Xenia,F,es
Xenos,M,es
Xerxes,M,es
Xian,M,es
Xiana,F,es
Xiara,F,es
Ximen,M,es
Ximena,F,es
Xiomara,F,es
Xoan,M,es
Xoana,F,es
Xose,M,es
Xulian,M,es
Xuxa,F,es
Xylia,F,es
Xylona,F,es
Ya,F,es
Yachne,F,es
Yaco,M,es
Yadia,F,es
Yadir,M,es
Yael,F,es
Yaela,F,es
Yafar,M,es
Yago,M,es
Yahir,M,es
Yahto,M,es
Yain,M,es
Yair,M,es
Yaiza,F,es
Yako,M,es
Yal,A,es
Yale,M,es
Yam,A,es
Yamal,M,es
Yamandu,A,es
Yamay,A,es
Yamel,F,es
Yamil,M,es
Yamila,F,es
Yamile,F,es
Yamir,M,es
Yancy,M,es
Yanel,F,es
Yanela,F,es
Yanella,F,es
Yanessis,F,es
Yanet,F,es
Yangjin,F,es
Yani,M,es
Yanil,F,es
Yanina,F,es
Yanira,F,es
Yanis,M,es
Yann,M,es
Yannick,M,es
Yannis,M,es
Yara,F,es
Yardley,M,es
Yariela,F,es
Yarin,M,es
Yarmilla,F,es
Yaro,M,es
Yaroslav,M,es
Yaroslawa,F,es
Yaser,M,es
Yasim,M,es
Yasmin,F,es
Yasmina,F,es
Yasuo,M,es
Yatel,A,es
Yavel,F,es
Yazmin,F,es
Yboty,A,es
Ye Chan,M,es
Ye Jee,F,es
Ye Zhi,M,es
Yehoshua,M,es
Yehuda,M,es
Yehudi,M,es
Yeji,F,es
Yemba,M,es
Yemina,F,es
Yenien,A,es
Yepa,F,es
Yerik,M,es
Yerimen,A,es
Yervant,M,es
Yesenia,F,es
Yesica,F,es
Yesmina,F,es
Yeva,F,es
Yexalem,A,es
Yinan,F,es
Yoav,M,es
Yochonon,A,es
Yoel,M,es
Yohrei,M,es
Yojana,F,es
Yoko,F,es
Yolanda,F,es
Yona,M,es
Yonah,F,es
Yonina,F,es
Yoninah,F,es
Yori,F,es
Yorick,M,es
York,M,es
Yosef,M,es
Yoseli,F,es
Yoshi,M,es
Young,M,es
Yovela,F,es
Ytiel,M,es
Yu,M,es
Yucundo,M,es
Yuichi,M,es
Yukari,F,es
Yuki,A,es
Yukii,F,es
Yukio,M,es
Yul,M,es
Yule,M,es
Yuma,M,es
Yumbi,F,es
Yumi,F,es
Yune,A,es
Yunka,A,es
Yuri,M,es
Yusef,M,es
Yves,M,es
Yvette,F,es
Yvonne,F,es
Yyaron,M,es
Zacarias,M,es
Zachary,M,es
Zaci,M,es
Zada,F,es
Zadig,M,es
Zadquiel,M,es
Zafiro,F,es
Zahara,F,es
Zahir,M,es
Zahira,F,es
Zahirah,F,es
Zahra,F,es
Zaid,M,es
Zaida,F,es
Zaila,F,es
Zainab,F,es
Zair,M,es
Zaira,F,es
Zaki,M,es
Zakia,F,es
Zale,M,es
Zalika,F,es
Zalman,M,es
Zaltana,F,es
Zamas,M,es
Zambdas,M,es
Zamiel,M,es
Zamira,F,es
Zandra,F,es
Zane,M,es
Zanitas,M,es
Zaqueo,M,es
Zara,F,es
Zarah,F,es
Zared,M,es
Zarek,M,es
Zarifa,F,es
Zarina,F,es
Zaura,F,es
Zaza,F,es
Zdenka,F,es
Zdenko,M,es
Zea,F,es
Zebulon,M,es
Zedekiah,M,es
Zeeb,M,es
Zehava,F,es
Zeke,M,es
Zeki,M,es
Zelda,F,es
Zelia,F,es
Zelig,M,es
Zelma,F,es
Zelmar,M,es
Zelmira,F,es
Zena,F,es
Zenaida,F,es
Zenaide,F,es
Zenas,M,es
Zenia,F,es
Zeno,M,es
Zenobia,F,es
Zenobio,M,es
Zenon,M,es
Zephan,M,es
Zephyr,F,es
Zerlinda,F,es
Zetta,F,es
Zev,M,es
Zeva,F,es
Zevida,F,es
Zia,F,es
Zigana,F,es
Zigor,M,es
Zikomo,M,es
Zila,F,es
Zimri,M,es
Zina,F,es
Zine,M,es
Zinedine,M,es
Zinia,F,es
Zinnia,F,es
Zion,M,es
Zisis,M,es
Zita,F,es
Ziv,M,es
Ziva,F,es
Ziven,M,es
Zizi,F,es
Zoe,F,es
Zoel,M,es
Zohar,A,es
Zoia,F,es
Zoie,F,es
Zoila,F,es
Zoilo,M,es
Zola,F,es
Zoltan,M,es
Zona,F,es
Zora,F,es
Zoraida,F,es
Zosia,F,es
Zosima,F,es
Zosimo,M,es
Zotico,M,es
Zsa zsa,F,es
Zubair,M,es
Zula,F,es
Zulaica,F,es
Zuleika,F,es
Zulema,F,es
Zulima,F,es
Zulma,F,es
Zulmara,F,es
Zunilda,F,es
Zuriel,A,es
Zuza,F,es
Zuzanny,F,es
Zysli,F,es
